date,ticker,predicted_direction,confidence,actual_direction,regime
2014-02-20T00:00:00.000,REMX,1,0.6017999649047852,0,Normal
2014-02-21T00:00:00.000,REMX,1,0.6599509716033936,0,Normal
2014-02-24T00:00:00.000,REMX,1,0.54989093542099,0,Normal
2014-02-25T00:00:00.000,REMX,0,0.10414835065603256,0,Normal
2014-02-26T00:00:00.000,REMX,0,0.090632863342762,0,Crisis
2014-02-27T00:00:00.000,REMX,0,0.1003439649939537,0,Crisis
2014-02-28T00:00:00.000,REMX,0,0.07807169109582901,0,Crisis
2014-02-28T00:00:00.000,REMX,0,0.09812519699335098,0,Crisis
2014-03-03T00:00:00.000,REMX,0,0.06511717289686203,1,Crisis
2014-03-04T00:00:00.000,REMX,0,0.14426864683628082,0,Crisis
2014-03-05T00:00:00.000,REMX,0,0.3849230408668518,0,Crisis
2014-03-06T00:00:00.000,REMX,0,0.10808819532394409,0,Crisis
2014-03-07T00:00:00.000,REMX,0,0.32709062099456787,0,Crisis
2014-03-10T00:00:00.000,REMX,0,0.09885719418525696,1,Crisis
2014-03-11T00:00:00.000,REMX,0,0.11831794679164886,1,Crisis
2014-03-12T00:00:00.000,REMX,0,0.2789774239063263,1,Crisis
2014-03-13T00:00:00.000,REMX,0,0.1556408852338791,1,Crisis
2014-03-14T00:00:00.000,REMX,0,0.17984934151172638,1,Normal
2014-03-17T00:00:00.000,REMX,0,0.22116336226463318,1,Normal
2014-03-18T00:00:00.000,REMX,0,0.1950281858444214,1,Normal
2014-03-19T00:00:00.000,REMX,0,0.173142671585083,1,Normal
2014-03-20T00:00:00.000,REMX,0,0.14885805547237396,1,Normal
2014-03-21T00:00:00.000,REMX,0,0.1618649959564209,1,Normal
2014-03-24T00:00:00.000,REMX,0,0.2695297300815582,1,Normal
2014-03-25T00:00:00.000,REMX,0,0.2754524052143097,1,Normal
2014-03-26T00:00:00.000,REMX,0,0.2682102918624878,1,Normal
2014-03-27T00:00:00.000,REMX,0,0.21028485894203186,1,Normal
2014-03-28T00:00:00.000,REMX,0,0.2907106578350067,1,Normal
2014-03-31T00:00:00.000,REMX,0,0.22385603189468384,1,Normal
2014-04-01T00:00:00.000,REMX,0,0.21295712888240814,1,Normal
2014-04-02T00:00:00.000,REMX,0,0.386974573135376,1,Normal
2014-04-03T00:00:00.000,REMX,0,0.25190219283103943,1,Normal
2014-04-04T00:00:00.000,REMX,1,0.7207231521606445,1,Normal
2014-04-07T00:00:00.000,REMX,1,0.7790934443473816,1,Normal
2014-04-08T00:00:00.000,REMX,1,0.6820870637893677,0,Normal
2014-04-09T00:00:00.000,REMX,1,0.9398367404937744,0,Normal
2014-04-10T00:00:00.000,REMX,1,0.9219301342964172,0,Normal
2014-04-11T00:00:00.000,REMX,1,0.792586088180542,0,Normal
2014-04-14T00:00:00.000,REMX,1,0.7967671155929565,0,Normal
2014-04-15T00:00:00.000,REMX,1,0.8888421654701233,0,Normal
2014-04-16T00:00:00.000,REMX,1,0.795012891292572,0,Normal
2014-04-17T00:00:00.000,REMX,1,0.7748700380325317,0,Normal
2014-04-21T00:00:00.000,REMX,1,0.8907728791236877,0,Normal
2014-04-22T00:00:00.000,REMX,1,0.7318990230560303,0,Normal
2014-04-23T00:00:00.000,REMX,1,0.866230845451355,0,Normal
2014-04-24T00:00:00.000,REMX,1,0.7948569059371948,0,Normal
2014-04-25T00:00:00.000,REMX,1,0.7722722291946411,0,Normal
2014-04-28T00:00:00.000,REMX,1,0.8778550624847412,0,Normal
2014-04-29T00:00:00.000,REMX,1,0.815710186958313,0,Normal
2014-04-30T00:00:00.000,REMX,1,0.8445448279380798,0,Normal
2014-05-01T00:00:00.000,REMX,1,0.8882045745849609,0,Normal
2014-05-02T00:00:00.000,REMX,0,0.17071405053138733,0,Normal
2014-05-05T00:00:00.000,REMX,0,0.17760197818279266,0,Normal
2014-05-06T00:00:00.000,REMX,0,0.24556457996368408,0,Normal
2014-05-07T00:00:00.000,REMX,0,0.2653413414955139,0,Normal
2014-05-08T00:00:00.000,REMX,0,0.3169761300086975,0,Normal
2014-05-09T00:00:00.000,REMX,0,0.41076764464378357,0,Normal
2014-05-12T00:00:00.000,REMX,0,0.44084641337394714,0,Normal
2014-05-13T00:00:00.000,REMX,0,0.41773688793182373,0,Normal
2014-05-14T00:00:00.000,REMX,0,0.23185282945632935,0,Normal
2014-05-15T00:00:00.000,REMX,0,0.24448896944522858,0,Normal
2014-05-16T00:00:00.000,REMX,0,0.07044724375009537,0,Normal
2014-05-19T00:00:00.000,REMX,0,0.20746277272701263,0,Normal
2014-05-20T00:00:00.000,REMX,0,0.14964687824249268,1,Normal
2014-05-21T00:00:00.000,REMX,0,0.13969577848911285,1,Normal
2014-05-22T00:00:00.000,REMX,0,0.1574469953775406,1,Normal
2014-05-23T00:00:00.000,REMX,0,0.14874102175235748,0,Normal
2014-05-27T00:00:00.000,REMX,0,0.19497935473918915,0,Normal
2014-05-28T00:00:00.000,REMX,0,0.41933345794677734,1,Normal
2014-05-28T00:00:00.000,REMX,1,0.5080626606941223,1,Normal
2014-05-29T00:00:00.000,REMX,0,0.20238950848579407,1,Normal
2014-05-30T00:00:00.000,REMX,0,0.40904897451400757,1,Normal
2014-06-02T00:00:00.000,REMX,0,0.3700716495513916,1,Normal
2014-06-03T00:00:00.000,REMX,0,0.37531015276908875,1,Normal
2014-06-04T00:00:00.000,REMX,0,0.4292304217815399,1,Normal
2014-06-05T00:00:00.000,REMX,0,0.4415241479873657,1,Normal
2014-06-06T00:00:00.000,REMX,0,0.3709132969379425,1,Normal
2014-06-09T00:00:00.000,REMX,0,0.19717173278331757,1,Normal
2014-06-10T00:00:00.000,REMX,0,0.10051510483026505,1,Normal
2014-06-11T00:00:00.000,REMX,0,0.09057330340147018,1,Normal
2014-06-12T00:00:00.000,REMX,0,0.13370868563652039,1,Normal
2014-06-13T00:00:00.000,REMX,0,0.0842241570353508,1,Normal
2014-06-16T00:00:00.000,REMX,0,0.06416163593530655,1,Normal
2014-06-17T00:00:00.000,REMX,0,0.1061234399676323,1,Normal
2014-06-18T00:00:00.000,REMX,0,0.10782106220722198,1,Normal
2014-06-19T00:00:00.000,REMX,0,0.1857244223356247,1,Crisis
2014-06-20T00:00:00.000,REMX,0,0.1934194415807724,1,Crisis
2014-06-23T00:00:00.000,REMX,0,0.20548555254936218,1,Crisis
2014-06-24T00:00:00.000,REMX,0,0.19518229365348816,1,Crisis
2014-06-25T00:00:00.000,REMX,0,0.2925366759300232,1,Crisis
2014-06-26T00:00:00.000,REMX,0,0.34567034244537354,1,Crisis
2014-06-27T00:00:00.000,REMX,0,0.19146068394184113,1,Crisis
2014-06-30T00:00:00.000,REMX,0,0.09168656915426254,1,Crisis
2014-07-01T00:00:00.000,REMX,0,0.23752783238887787,1,Crisis
2014-07-02T00:00:00.000,REMX,0,0.18060484528541565,1,Crisis
2014-07-03T00:00:00.000,REMX,0,0.07473661750555038,1,Normal
2014-07-07T00:00:00.000,REMX,0,0.11265049129724503,1,Normal
2014-07-08T00:00:00.000,REMX,0,0.4490739405155182,1,Normal
2014-07-09T00:00:00.000,REMX,0,0.3815654516220093,1,Normal
2014-07-10T00:00:00.000,REMX,0,0.23616017401218414,1,Normal
2014-07-11T00:00:00.000,REMX,0,0.3224581778049469,1,Normal
2014-07-14T00:00:00.000,REMX,1,0.6668835878372192,1,Normal
2014-07-15T00:00:00.000,REMX,1,0.6874425411224365,1,Normal
2014-07-16T00:00:00.000,REMX,1,0.5452245473861694,1,Normal
2014-07-17T00:00:00.000,REMX,0,0.4477105736732483,1,Normal
2014-07-18T00:00:00.000,REMX,0,0.2805313766002655,1,Normal
2014-07-21T00:00:00.000,REMX,0,0.2332807034254074,1,Normal
2014-07-22T00:00:00.000,REMX,1,0.7202017307281494,0,Normal
2014-07-23T00:00:00.000,REMX,1,0.6939689517021179,0,Normal
2014-07-24T00:00:00.000,REMX,1,0.7800912261009216,0,Normal
2014-07-25T00:00:00.000,REMX,1,0.5035150647163391,0,Normal
2014-07-28T00:00:00.000,REMX,0,0.4313260316848755,0,Normal
2014-07-29T00:00:00.000,REMX,0,0.32398489117622375,0,Normal
2014-07-30T00:00:00.000,REMX,1,0.5644555687904358,0,Normal
2014-07-31T00:00:00.000,REMX,1,0.6140192747116089,0,Normal
2014-08-01T00:00:00.000,REMX,1,0.6876949667930603,0,Normal
2014-08-04T00:00:00.000,REMX,1,0.599648118019104,0,Normal
2014-08-05T00:00:00.000,REMX,1,0.7460634708404541,0,Normal
2014-08-06T00:00:00.000,REMX,1,0.6139371991157532,0,Normal
2014-08-07T00:00:00.000,REMX,1,0.8498575091362,0,Normal
2014-08-08T00:00:00.000,REMX,1,0.5615820288658142,0,Normal
2014-08-11T00:00:00.000,REMX,1,0.6907299757003784,0,Normal
2014-08-12T00:00:00.000,REMX,1,0.7288148999214172,0,Normal
2014-08-13T00:00:00.000,REMX,1,0.7338646650314331,0,Normal
2014-08-14T00:00:00.000,REMX,1,0.7633684277534485,0,Normal
2014-08-15T00:00:00.000,REMX,1,0.5155407786369324,0,Normal
2014-08-18T00:00:00.000,REMX,1,0.7990216612815857,0,Normal
2014-08-19T00:00:00.000,REMX,1,0.8208144307136536,0,Normal
2014-08-20T00:00:00.000,REMX,1,0.5966763496398926,0,Normal
2014-08-21T00:00:00.000,REMX,0,0.4875676929950714,0,Normal
2014-08-22T00:00:00.000,REMX,0,0.3266545236110687,0,Normal
2014-08-25T00:00:00.000,REMX,1,0.5316879749298096,0,Normal
2014-08-26T00:00:00.000,REMX,0,0.36547452211380005,0,Normal
2014-08-27T00:00:00.000,REMX,0,0.3185447156429291,0,Normal
2014-08-28T00:00:00.000,REMX,1,0.5198988914489746,0,Normal
2014-08-28T00:00:00.000,REMX,0,0.17094816267490387,0,Normal
2014-08-29T00:00:00.000,REMX,0,0.368691086769104,0,Normal
2014-09-02T00:00:00.000,REMX,0,0.23928286135196686,0,Normal
2014-09-03T00:00:00.000,REMX,0,0.36973193287849426,0,Normal
2014-09-04T00:00:00.000,REMX,0,0.29614561796188354,0,Normal
2014-09-05T00:00:00.000,REMX,0,0.33282142877578735,0,Normal
2014-09-08T00:00:00.000,REMX,0,0.36072543263435364,0,Normal
2014-09-09T00:00:00.000,REMX,1,0.5482115149497986,0,Normal
2014-09-10T00:00:00.000,REMX,0,0.41015174984931946,0,Normal
2014-09-11T00:00:00.000,REMX,0,0.467769056558609,0,Normal
2014-09-12T00:00:00.000,REMX,0,0.4635571539402008,0,Normal
2014-09-15T00:00:00.000,REMX,1,0.637299656867981,0,Normal
2014-09-16T00:00:00.000,REMX,0,0.4625251591205597,0,Normal
2014-09-17T00:00:00.000,REMX,0,0.421344131231308,0,Normal
2014-09-18T00:00:00.000,REMX,1,0.5920194387435913,0,Normal
2014-09-19T00:00:00.000,REMX,0,0.2918626368045807,0,Normal
2014-09-22T00:00:00.000,REMX,0,0.35747861862182617,0,Normal
2014-09-23T00:00:00.000,REMX,0,0.30560776591300964,0,Normal
2014-09-24T00:00:00.000,REMX,0,0.29669347405433655,0,Normal
2014-09-25T00:00:00.000,REMX,1,0.5901952385902405,0,Normal
2014-09-26T00:00:00.000,REMX,0,0.23480118811130524,0,Normal
2014-09-29T00:00:00.000,REMX,1,0.52880859375,0,Normal
2014-09-30T00:00:00.000,REMX,0,0.40000876784324646,0,Normal
2014-10-01T00:00:00.000,REMX,0,0.32767143845558167,0,Normal
2014-10-02T00:00:00.000,REMX,1,0.6221291422843933,0,Normal
2014-10-03T00:00:00.000,REMX,1,0.5596677660942078,0,Normal
2014-10-06T00:00:00.000,REMX,1,0.6188732385635376,0,Normal
2014-10-07T00:00:00.000,REMX,0,0.49503326416015625,0,Normal
2014-10-08T00:00:00.000,REMX,1,0.5113837718963623,0,Normal
2014-10-09T00:00:00.000,REMX,0,0.4222198724746704,0,Normal
2014-10-10T00:00:00.000,REMX,1,0.6665439605712891,0,Normal
2014-10-13T00:00:00.000,REMX,1,0.5415043830871582,0,Normal
2014-10-14T00:00:00.000,REMX,1,0.807986319065094,0,Normal
2014-10-15T00:00:00.000,REMX,1,0.6254100203514099,0,Normal
2014-10-16T00:00:00.000,REMX,1,0.8131823539733887,0,Normal
2014-10-17T00:00:00.000,REMX,1,0.8350063562393188,0,Normal
2014-10-20T00:00:00.000,REMX,1,0.5953181385993958,0,Normal
2014-10-21T00:00:00.000,REMX,1,0.7256479859352112,0,Normal
2014-10-22T00:00:00.000,REMX,1,0.796382486820221,0,Normal
2014-10-23T00:00:00.000,REMX,1,0.8674225807189941,0,Normal
2014-10-24T00:00:00.000,REMX,1,0.7614119648933411,0,Normal
2014-10-27T00:00:00.000,REMX,1,0.8901212811470032,0,Normal
2014-10-28T00:00:00.000,REMX,1,0.7722377181053162,0,Normal
2014-10-29T00:00:00.000,REMX,1,0.8581825494766235,0,Normal
2014-10-30T00:00:00.000,REMX,1,0.7694201469421387,0,Normal
2014-10-31T00:00:00.000,REMX,1,0.736717939376831,0,Normal
2014-11-03T00:00:00.000,REMX,1,0.7943136096000671,0,Normal
2014-11-04T00:00:00.000,REMX,1,0.5960091948509216,0,Normal
2014-11-05T00:00:00.000,REMX,1,0.6807616353034973,0,Normal
2014-11-06T00:00:00.000,REMX,1,0.5515475273132324,0,Normal
2014-11-07T00:00:00.000,REMX,1,0.6221261024475098,0,Normal
2014-11-10T00:00:00.000,REMX,0,0.455478310585022,0,Normal
2014-11-11T00:00:00.000,REMX,1,0.6132035255432129,0,Normal
2014-11-12T00:00:00.000,REMX,1,0.5293444991111755,0,Normal
2014-11-13T00:00:00.000,REMX,0,0.46773597598075867,0,Normal
2014-11-14T00:00:00.000,REMX,1,0.5181851983070374,0,Normal
2014-11-17T00:00:00.000,REMX,0,0.46038562059402466,0,Normal
2014-11-18T00:00:00.000,REMX,1,0.5333530902862549,0,Normal
2014-11-19T00:00:00.000,REMX,1,0.5115399360656738,0,Normal
2014-11-20T00:00:00.000,REMX,1,0.5167273879051208,0,Normal
2014-11-21T00:00:00.000,REMX,1,0.5866680145263672,0,Normal
2014-11-24T00:00:00.000,REMX,0,0.37289851903915405,0,Normal
2014-11-25T00:00:00.000,REMX,0,0.43501368165016174,0,Normal
2014-11-26T00:00:00.000,REMX,1,0.6042996048927307,0,Normal
2014-11-28T00:00:00.000,REMX,0,0.16233208775520325,0,Normal
2014-11-28T00:00:00.000,REMX,0,0.013992483727633953,0,Normal
2014-12-01T00:00:00.000,REMX,0,0.04078986868262291,1,Normal
2014-12-02T00:00:00.000,REMX,0,0.03792903572320938,1,Normal
2014-12-03T00:00:00.000,REMX,0,0.025272319093346596,0,Normal
2014-12-04T00:00:00.000,REMX,0,0.028406033292412758,0,Normal
2014-12-05T00:00:00.000,REMX,0,0.011172788217663765,1,Normal
2014-12-08T00:00:00.000,REMX,0,0.027746448293328285,1,Normal
2014-12-09T00:00:00.000,REMX,0,0.025972388684749603,1,Normal
2014-12-10T00:00:00.000,REMX,0,0.023148950189352036,1,Normal
2014-12-11T00:00:00.000,REMX,0,0.044555943459272385,0,Normal
2014-12-12T00:00:00.000,REMX,0,0.02578369714319706,0,Normal
2014-12-15T00:00:00.000,REMX,0,0.16270631551742554,0,Normal
2014-12-16T00:00:00.000,REMX,0,0.2271682173013687,0,Normal
2014-12-17T00:00:00.000,REMX,0,0.15643411874771118,0,Normal
2014-12-18T00:00:00.000,REMX,0,0.11093295365571976,0,Normal
2014-12-19T00:00:00.000,REMX,0,0.06629399955272675,0,Normal
2014-12-22T00:00:00.000,REMX,0,0.09421811997890472,0,Normal
2014-12-23T00:00:00.000,REMX,0,0.16108496487140656,1,Normal
2014-12-24T00:00:00.000,REMX,0,0.15441659092903137,0,Normal
2014-12-26T00:00:00.000,REMX,0,0.09296530485153198,0,Normal
2014-12-29T00:00:00.000,REMX,0,0.07796432077884674,0,Normal
2014-12-30T00:00:00.000,REMX,0,0.29710230231285095,0,Normal
2014-12-31T00:00:00.000,REMX,0,0.327863484621048,0,Normal
2015-01-02T00:00:00.000,REMX,0,0.36996257305145264,0,Normal
2015-01-05T00:00:00.000,REMX,0,0.09220156818628311,0,Normal
2015-01-06T00:00:00.000,REMX,0,0.13614583015441895,1,Normal
2015-01-07T00:00:00.000,REMX,0,0.08296231180429459,0,Normal
2015-01-08T00:00:00.000,REMX,0,0.1442754715681076,0,Normal
2015-01-09T00:00:00.000,REMX,0,0.11279047280550003,0,Normal
2015-01-12T00:00:00.000,REMX,0,0.14796434342861176,1,Normal
2015-01-13T00:00:00.000,REMX,0,0.19515766203403473,1,Normal
2015-01-14T00:00:00.000,REMX,0,0.044260360300540924,1,Normal
2015-01-15T00:00:00.000,REMX,0,0.008389255031943321,1,Normal
2015-01-16T00:00:00.000,REMX,0,0.006319812498986721,1,Normal
2015-01-20T00:00:00.000,REMX,0,0.0056332130916416645,1,Normal
2015-01-21T00:00:00.000,REMX,0,0.005432008299976587,1,Normal
2015-01-22T00:00:00.000,REMX,0,0.004569470416754484,1,Normal
2015-01-23T00:00:00.000,REMX,0,0.004469637759029865,1,Normal
2015-01-26T00:00:00.000,REMX,0,0.007015587761998177,1,Normal
2015-01-27T00:00:00.000,REMX,0,0.005948254372924566,1,Normal
2015-01-28T00:00:00.000,REMX,0,0.009195118211209774,1,Normal
2015-01-29T00:00:00.000,REMX,0,0.006366978865116835,1,Normal
2015-01-30T00:00:00.000,REMX,0,0.007249738555401564,1,Normal
2015-02-02T00:00:00.000,REMX,0,0.0064360531978309155,1,Normal
2015-02-03T00:00:00.000,REMX,0,0.031709223985672,1,Normal
2015-02-04T00:00:00.000,REMX,0,0.010389127768576145,1,Normal
2015-02-05T00:00:00.000,REMX,0,0.023514412343502045,1,Normal
2015-02-06T00:00:00.000,REMX,0,0.040439486503601074,1,Normal
2015-02-09T00:00:00.000,REMX,0,0.036797307431697845,1,Normal
2015-02-10T00:00:00.000,REMX,0,0.036223333328962326,1,Normal
2015-02-11T00:00:00.000,REMX,0,0.017858512699604034,1,Normal
2015-02-12T00:00:00.000,REMX,0,0.012963728047907352,0,Normal
2015-02-13T00:00:00.000,REMX,0,0.027260275557637215,0,Normal
2015-02-17T00:00:00.000,REMX,0,0.02736792527139187,0,Normal
2015-02-18T00:00:00.000,REMX,0,0.035214949399232864,0,Normal
2015-02-19T00:00:00.000,REMX,0,0.038713857531547546,0,Normal
2015-02-20T00:00:00.000,REMX,0,0.033175088465213776,0,Normal
2015-02-23T00:00:00.000,REMX,0,0.031656019389629364,0,Normal
2015-02-24T00:00:00.000,REMX,0,0.031161922961473465,0,Normal
2015-02-25T00:00:00.000,REMX,0,0.01672457903623581,0,Normal
2015-02-26T00:00:00.000,REMX,0,0.024967564269900322,0,Normal
2015-02-27T00:00:00.000,REMX,0,0.008236541412770748,0,Normal
2015-03-02T00:00:00.000,REMX,0,0.11393951624631882,0,Normal
2015-03-03T00:00:00.000,REMX,0,0.04432893171906471,0,Normal
2015-03-04T00:00:00.000,REMX,0,0.14339113235473633,0,Normal
2015-03-05T00:00:00.000,REMX,0,0.09631134569644928,1,Normal
2015-03-06T00:00:00.000,REMX,0,0.1389102190732956,1,Normal
2015-03-09T00:00:00.000,REMX,0,0.2459784746170044,1,Normal
2015-03-10T00:00:00.000,REMX,1,0.5940728187561035,1,Normal
2015-03-11T00:00:00.000,REMX,0,0.24166862666606903,1,Normal
2015-03-12T00:00:00.000,REMX,0,0.351529598236084,1,Normal
2015-03-13T00:00:00.000,REMX,1,0.6867542266845703,1,Normal
2015-03-16T00:00:00.000,REMX,1,0.9294183850288391,1,Normal
2015-03-17T00:00:00.000,REMX,1,0.8498272895812988,1,Normal
2015-03-18T00:00:00.000,REMX,1,0.8862393498420715,1,Normal
2015-03-19T00:00:00.000,REMX,1,0.6354349851608276,1,Normal
2015-03-20T00:00:00.000,REMX,1,0.7854683995246887,1,Normal
2015-03-23T00:00:00.000,REMX,1,0.8611728549003601,1,Normal
2015-03-24T00:00:00.000,REMX,1,0.8037129640579224,1,Normal
2015-03-25T00:00:00.000,REMX,1,0.8671108484268188,1,Normal
2015-03-26T00:00:00.000,REMX,0,0.17878085374832153,1,Normal
2015-03-27T00:00:00.000,REMX,0,0.20577746629714966,1,Normal
2015-03-30T00:00:00.000,REMX,1,0.9027146100997925,1,Normal
2015-03-31T00:00:00.000,REMX,1,0.8477238416671753,1,Normal
2015-04-01T00:00:00.000,REMX,1,0.777101457118988,1,Normal
2015-04-02T00:00:00.000,REMX,1,0.6818333268165588,1,Normal
2015-04-06T00:00:00.000,REMX,1,0.5963149666786194,1,Normal
2015-04-07T00:00:00.000,REMX,0,0.13887576758861542,1,Normal
2015-04-08T00:00:00.000,REMX,0,0.17432615160942078,0,Normal
2015-04-09T00:00:00.000,REMX,0,0.4624297022819519,0,Normal
2015-04-10T00:00:00.000,REMX,0,0.11653154343366623,0,Normal
2015-04-13T00:00:00.000,REMX,0,0.17056213319301605,0,Normal
2015-04-14T00:00:00.000,REMX,0,0.27150124311447144,1,Normal
2015-04-15T00:00:00.000,REMX,0,0.2539178729057312,0,Normal
2015-04-16T00:00:00.000,REMX,0,0.15043719112873077,0,Normal
2015-04-17T00:00:00.000,REMX,0,0.3358515202999115,0,Normal
2015-04-20T00:00:00.000,REMX,0,0.2508701980113983,0,Normal
2015-04-21T00:00:00.000,REMX,0,0.17820151150226593,0,Normal
2015-04-22T00:00:00.000,REMX,0,0.22124718129634857,0,Normal
2015-04-23T00:00:00.000,REMX,0,0.05556994676589966,0,Normal
2015-04-24T00:00:00.000,REMX,0,0.06711018085479736,0,Normal
2015-04-27T00:00:00.000,REMX,0,0.13119293749332428,0,Normal
2015-04-28T00:00:00.000,REMX,0,0.18226325511932373,0,Normal
2015-04-29T00:00:00.000,REMX,0,0.13677331805229187,0,Normal
2015-04-30T00:00:00.000,REMX,0,0.06830231100320816,0,Normal
2015-05-01T00:00:00.000,REMX,0,0.25717997550964355,0,Normal
2015-05-04T00:00:00.000,REMX,0,0.24136537313461304,0,Normal
2015-05-05T00:00:00.000,REMX,0,0.22581800818443298,0,Normal
2015-05-06T00:00:00.000,REMX,0,0.3992537260055542,0,Normal
2015-05-07T00:00:00.000,REMX,0,0.3170987665653229,0,Normal
2015-05-08T00:00:00.000,REMX,0,0.3158394396305084,0,Normal
2015-05-11T00:00:00.000,REMX,0,0.1426945924758911,0,Normal
2015-05-12T00:00:00.000,REMX,0,0.18254105746746063,0,Normal
2015-05-13T00:00:00.000,REMX,0,0.07915596663951874,0,Normal
2015-05-14T00:00:00.000,REMX,0,0.12856459617614746,0,Normal
2015-05-15T00:00:00.000,REMX,0,0.07755888998508453,0,Normal
2015-05-18T00:00:00.000,REMX,0,0.15407294034957886,0,Normal
2015-05-19T00:00:00.000,REMX,0,0.13805560767650604,0,Normal
2015-05-20T00:00:00.000,REMX,0,0.06139102950692177,0,Normal
2015-05-21T00:00:00.000,REMX,0,0.11358671635389328,0,Normal
2015-05-22T00:00:00.000,REMX,0,0.3353843688964844,0,Normal
2015-05-26T00:00:00.000,REMX,0,0.2620120942592621,0,Normal
2015-05-27T00:00:00.000,REMX,0,0.13763457536697388,0,Normal
2015-05-28T00:00:00.000,REMX,0,0.19131392240524292,0,Normal
2015-05-28T00:00:00.000,REMX,0,0.06722842156887054,0,Normal
2015-05-29T00:00:00.000,REMX,0,0.05930223688483238,0,Normal
2015-06-01T00:00:00.000,REMX,0,0.0583241805434227,0,Normal
2015-06-02T00:00:00.000,REMX,0,0.047284480184316635,0,Normal
2015-06-03T00:00:00.000,REMX,0,0.041023191064596176,0,Normal
2015-06-04T00:00:00.000,REMX,0,0.22806482017040253,0,Normal
2015-06-05T00:00:00.000,REMX,0,0.3000432848930359,0,Normal
2015-06-08T00:00:00.000,REMX,0,0.4288947880268097,0,Normal
2015-06-09T00:00:00.000,REMX,0,0.43525856733322144,0,Normal
