ticker,forecast_date,mean,low_80,high_80,last_close
NVDA,2025-01-09T00:00:00.000000,135.82786560058594,123.46412658691406,148.6945088704427,137.4449462890625
NVDA,2025-01-10T00:00:00.000000,135.87989807128906,121.26188913981119,150.58461507161456,137.4449462890625
NVDA,2025-01-13T00:00:00.000000,135.6978302001953,120.23880259195964,150.77536010742188,137.4449462890625
NVDA,2025-01-14T00:00:00.000000,135.9579315185547,120.48156992594402,149.7522735595703,137.4449462890625
NVDA,2025-01-15T00:00:00.000000,135.87991333007812,122.23295593261717,148.24365234375,137.4449462890625
NVDA,2025-01-16T00:00:00.000000,136.08798217773438,121.76476287841797,148.20896911621094,137.4449462890625
NVDA,2025-01-17T00:00:00.000000,134.99551391601562,118.9902852376302,148.9546101888021,137.4449462890625
NVDA,2025-01-20T00:00:00.000000,135.54176330566406,116.45857493082683,150.41121419270831,137.4449462890625
NVDA,2025-01-21T00:00:00.000000,135.82785034179688,116.12910461425781,150.61930338541666,137.4449462890625
NVDA,2025-01-22T00:00:00.000000,135.3076629638672,116.78804270426431,150.41121927897134,137.4449462890625
NVDA,2025-01-23T00:00:00.000000,135.3336639404297,116.16378784179688,150.1337687174479,137.4449462890625
NVDA,2025-01-24T00:00:00.000000,135.4116973876953,116.66666412353516,150.4632364908854,137.4449462890625
NVDA,2025-01-27T00:00:00.000000,135.82789611816406,117.86315663655598,151.00078837076822,137.4449462890625
NVDA,2025-01-28T00:00:00.000000,135.48973083496094,119.5105005900065,151.5556844075521,137.4449462890625
TSM,2024-12-31T00:00:00.000000,196.77682495117188,191.78400166829428,202.60425821940103,197.17019653320312
TSM,2025-01-01T00:00:00.000000,199.14654541015625,190.3234100341797,206.00236002604166,197.17019653320312
TSM,2025-01-02T00:00:00.000000,199.37013244628906,190.05514017740884,209.69854227701825,197.17019653320312
TSM,2025-01-03T00:00:00.000000,199.8172149658203,190.65130106608072,212.29182942708331,197.17019653320312
TSM,2025-01-06T00:00:00.000000,201.1138916015625,189.96571858723956,213.63318888346353,197.17019653320312
TSM,2025-01-07T00:00:00.000000,198.11819458007812,186.06088256835938,213.57357279459634,197.17019653320312
TSM,2025-01-08T00:00:00.000000,197.13450622558594,182.42431640625,211.75528971354166,197.17019653320312
TSM,2025-01-09T00:00:00.000000,195.70375061035156,181.142583211263,210.11585489908853,197.17019653320312
TSM,2025-01-10T00:00:00.000000,196.10614013671875,181.94739786783853,208.59565734863278,197.17019653320312
TSM,2025-01-13T00:00:00.000000,194.6753692626953,182.0666300455729,208.05911763509113,197.17019653320312
TSM,2025-01-14T00:00:00.000000,195.52488708496094,181.97720336914062,208.7148895263672,197.17019653320312
TSM,2025-01-15T00:00:00.000000,195.0777587890625,180.60604349772134,208.95335388183594,197.17019653320312
TSM,2025-01-16T00:00:00.000000,194.98834228515625,181.7089385986328,210.50336201985678,197.17019653320312
TSM,2025-01-17T00:00:00.000000,196.77682495117188,180.93393452962238,210.95048014322916,197.17019653320312
TSM,2025-01-20T00:00:00.000000,197.0450897216797,181.85797627766928,214.22933959960938,197.17019653320312
TSM,2025-01-21T00:00:00.000000,197.760498046875,180.99354044596353,214.1697235107422,197.17019653320312
TSM,2025-01-22T00:00:00.000000,197.3133544921875,179.65219116210938,214.25914510091147,197.17019653320312
TSM,2025-01-23T00:00:00.000000,197.08981323242188,179.95026652018228,212.88798522949216,197.17019653320312
TSM,2025-01-24T00:00:00.000000,197.22393798828125,180.06949869791666,213.39471944173175,197.17019653320312
TSM,2025-01-27T00:00:00.000000,197.5369110107422,182.4839324951172,213.96107482910153,197.17019653320312
TSM,2025-01-28T00:00:00.000000,197.62635803222656,182.78201293945312,214.5572357177734,197.17019653320312
AMD,2024-12-31T00:00:00.000000,121.58943939208984,117.86764526367188,125.94206237792967,122.44000244140625
AMD,2025-01-01T00:00:00.000000,121.7786865234375,117.80456288655598,126.88828277587889,122.44000244140625
AMD,2025-01-02T00:00:00.000000,121.92061614990234,117.14220682779947,128.43377685546875,122.44000244140625
AMD,2025-01-03T00:00:00.000000,122.15716552734375,116.16444142659505,129.69540405273438,122.44000244140625
AMD,2025-01-06T00:00:00.000000,122.5356674194336,114.5874048868815,131.30397542317706,122.44000244140625
AMD,2025-01-07T00:00:00.000000,122.2518081665039,112.72650400797525,131.71399943033853,122.44000244140625
AMD,2025-01-08T00:00:00.000000,121.447509765625,111.18101247151692,131.4301300048828,122.44000244140625
AMD,2025-01-09T00:00:00.000000,120.83245849609375,109.95092519124348,131.4301300048828,122.44000244140625
AMD,2025-01-10T00:00:00.000000,121.49482727050781,110.26633199055989,131.4301300048828,122.44000244140625
AMD,2025-01-13T00:00:00.000000,120.45399475097656,110.83406321207681,131.4301300048828,122.44000244140625
AMD,2025-01-14T00:00:00.000000,119.27120208740234,111.78028361002603,130.61007690429688,122.44000244140625
AMD,2025-01-15T00:00:00.000000,119.50776672363281,112.03260803222655,130.76778157552081,122.44000244140625
AMD,2025-01-16T00:00:00.000000,118.94002532958984,111.78028361002603,131.2093556722005,122.44000244140625
AMD,2025-01-17T00:00:00.000000,118.65616607666016,110.51865641276041,130.38929748535156,122.44000244140625
AMD,2025-01-20T00:00:00.000000,118.79811096191406,109.2254892985026,129.06459299723306,122.44000244140625
AMD,2025-01-21T00:00:00.000000,118.2303466796875,108.43697102864583,127.77142588297525,122.44000244140625
AMD,2025-01-22T00:00:00.000000,119.31851959228516,107.45920817057292,129.69540659586588,122.44000244140625
AMD,2025-01-23T00:00:00.000000,119.1292724609375,106.85993194580078,131.77708943684897,122.44000244140625
AMD,2025-01-24T00:00:00.000000,118.65616607666016,106.00833129882812,132.37636311848956,122.44000244140625
AMD,2025-01-27T00:00:00.000000,118.41961669921875,104.3682149251302,131.77708943684894,122.44000244140625
AMD,2025-01-28T00:00:00.000000,117.473388671875,102.41269175211588,131.14627583821616,122.44000244140625
BNO,2024-12-31T00:00:00.000000,29.980632781982422,29.51961008707682,30.427467346191406,29.920000076293945
BNO,2025-01-01T00:00:00.000000,29.92743492126465,29.313923517862957,30.505488077799477,29.920000076293945
BNO,2025-01-02T00:00:00.000000,29.86360740661621,29.122421900431316,30.51258087158203,29.920000076293945
BNO,2025-01-03T00:00:00.000000,29.757213592529297,28.916735331217446,30.51258087158203,29.920000076293945
BNO,2025-01-06T00:00:00.000000,29.704015731811523,28.92382748921712,30.519673665364586,29.920000076293945
BNO,2025-01-07T00:00:00.000000,29.725296020507812,28.916734695434567,30.732454299926758,29.920000076293945
BNO,2025-01-08T00:00:00.000000,29.884878158569336,28.916734695434567,30.96651268005371,29.920000076293945
BNO,2025-01-09T00:00:00.000000,29.92743492126465,28.83871587117513,31.037438710530598,29.920000076293945
BNO,2025-01-10T00:00:00.000000,29.85296630859375,28.8103453318278,31.037438710530598,29.920000076293945
BNO,2025-01-13T00:00:00.000000,29.83168601989746,28.852901458740234,30.95232709248861,29.920000076293945
BNO,2025-01-14T00:00:00.000000,29.789133071899414,28.923828125,31.009068171183266,29.920000076293945
BNO,2025-01-15T00:00:00.000000,29.821048736572266,28.945106506347656,30.945234298706055,29.920000076293945
BNO,2025-01-16T00:00:00.000000,29.8848819732666,28.82453155517578,30.952327092488606,29.920000076293945
BNO,2025-01-17T00:00:00.000000,29.73593521118164,28.696863810221352,30.888493220011394,29.920000076293945
BNO,2025-01-20T00:00:00.000000,29.714656829833984,28.49826939900716,30.966512044270836,29.920000076293945
BNO,2025-01-21T00:00:00.000000,29.661462783813477,28.37060165405273,31.044530868530273,29.920000076293945
BNO,2025-01-22T00:00:00.000000,29.618906021118164,28.22165552775065,31.072901407877602,29.920000076293945
BNO,2025-01-23T00:00:00.000000,29.51251792907715,28.143636067708332,31.072901407877605,29.920000076293945
BNO,2025-01-24T00:00:00.000000,29.395488739013672,28.058523813883465,31.00906753540039,29.920000076293945
BNO,2025-01-27T00:00:00.000000,29.4061279296875,27.987597783406578,30.93104871114095,29.920000076293945
BNO,2025-01-28T00:00:00.000000,29.342296600341797,27.916671752929688,30.79628880818685,29.920000076293945
XOM,2024-12-31T00:00:00.000000,101.34860229492188,99.28745015462239,103.23380533854167,101.34040069580078
XOM,2025-01-01T00:00:00.000000,101.87646484375,99.23717753092447,103.96275075276694,101.34040069580078
XOM,2025-01-02T00:00:00.000000,102.36661529541016,98.93554433186848,104.9179204305013,101.34040069580078
XOM,2025-01-03T00:00:00.000000,101.98957824707031,98.6841812133789,105.19441731770833,101.34040069580078
XOM,2025-01-06T00:00:00.000000,101.5748291015625,98.18145751953124,105.16928100585938,101.34040069580078
XOM,2025-01-07T00:00:00.000000,101.49942016601562,97.45250956217447,105.2195536295573,101.34040069580078
XOM,2025-01-08T00:00:00.000000,101.273193359375,96.44706726074217,105.69713846842448,101.34040069580078
XOM,2025-01-09T00:00:00.000000,101.16007995605469,94.68754577636717,106.45122019449869,101.34040069580078
XOM,2025-01-10T00:00:00.000000,100.66992950439453,92.90288543701172,106.67744445800781,101.34040069580078
XOM,2025-01-13T00:00:00.000000,100.02894592285156,91.34444936116536,106.90366872151692,101.34040069580078
XOM,2025-01-14T00:00:00.000000,99.38798522949219,90.6155014038086,106.42608388264973,101.34040069580078
XOM,2025-01-15T00:00:00.000000,99.65190887451172,89.91169230143228,106.17472330729166,101.34040069580078
XOM,2025-01-16T00:00:00.000000,99.57650756835938,90.41441599527995,105.94849904378255,101.34040069580078
XOM,2025-01-17T00:00:00.000000,99.87814331054688,90.4395523071289,106.40094757080078,101.34040069580078
XOM,2025-01-20T00:00:00.000000,100.21748352050781,91.16849772135416,106.87853240966795,101.34040069580078
XOM,2025-01-21T00:00:00.000000,100.21747589111328,91.39472198486328,107.35611724853516,101.34040069580078
XOM,2025-01-22T00:00:00.000000,100.44371032714844,92.34989420572916,107.43152618408203,101.34040069580078
XOM,2025-01-23T00:00:00.000000,100.17977142333984,93.10397847493489,107.60747782389322,101.34040069580078
XOM,2025-01-24T00:00:00.000000,100.66992950439453,93.63183339436848,107.58234151204427,101.34040069580078
XOM,2025-01-27T00:00:00.000000,100.51911926269531,93.6821060180664,107.7331568400065,101.34040069580078
XOM,2025-01-28T00:00:00.000000,100.3682861328125,93.70724232991536,107.75829315185545,101.34040069580078
CVX,2024-12-31T00:00:00.000000,135.94302368164062,133.55987548828125,138.18698628743488,135.40695190429688
CVX,2025-01-01T00:00:00.000000,136.20396423339844,133.55987548828125,138.9175821940104,135.40695190429688
CVX,2025-01-02T00:00:00.000000,136.83018493652344,133.55987548828125,139.61338806152344,135.40695190429688
CVX,2025-01-03T00:00:00.000000,136.93455505371094,133.24676513671875,140.23960876464844,135.40695190429688
CVX,2025-01-06T00:00:00.000000,137.0911102294922,132.86407470703125,140.58750915527344,135.40695190429688
CVX,2025-01-07T00:00:00.000000,136.67361450195312,132.48138427734375,140.97019958496094,135.40695190429688
CVX,2025-01-08T00:00:00.000000,136.88235473632812,132.09868876139322,141.31810506184897,135.40695190429688
CVX,2025-01-09T00:00:00.000000,136.72579956054688,132.02910868326822,142.01391092936197,135.40695190429688
CVX,2025-01-10T00:00:00.000000,137.40420532226562,132.37700907389322,142.779296875,135.40695190429688
CVX,2025-01-13T00:00:00.000000,138.29135131835938,133.07281494140625,142.91845703125,135.40695190429688
CVX,2025-01-14T00:00:00.000000,138.18698120117188,133.49029541015625,143.6490529378255,135.40695190429688
CVX,2025-01-15T00:00:00.000000,138.8654022216797,133.45550537109375,143.683842976888,135.40695190429688
CVX,2025-01-16T00:00:00.000000,138.55227661132812,132.75969950358072,144.13611348470053,135.40695190429688
CVX,2025-01-17T00:00:00.000000,138.50010681152344,131.7159932454427,143.5098876953125,135.40695190429688
CVX,2025-01-20T00:00:00.000000,138.08262634277344,130.7070770263672,143.753423055013,135.40695190429688
CVX,2025-01-21T00:00:00.000000,138.5522918701172,130.6722869873047,144.20569864908853,135.40695190429688
CVX,2025-01-22T00:00:00.000000,138.81321716308594,130.5679168701172,145.11024475097656,135.40695190429688
CVX,2025-01-23T00:00:00.000000,138.29136657714844,129.83732096354166,146.11916097005206,135.40695190429688
CVX,2025-01-24T00:00:00.000000,138.70884704589844,128.44571177164713,146.8845469156901,135.40695190429688
CVX,2025-01-27T00:00:00.000000,138.50009155273438,127.12367757161458,147.96304829915366,135.40695190429688
CVX,2025-01-28T00:00:00.000000,138.70883178710938,126.42786916097005,148.69364420572916,135.40695190429688
GLD,2024-12-31T00:00:00.000000,240.9130401611328,238.54177856445312,242.99090067545572,240.6300048828125
GLD,2025-01-01T00:00:00.000000,240.2530059814453,237.46616109212238,243.039794921875,240.6300048828125
GLD,2025-01-02T00:00:00.000000,240.1063232421875,235.41270955403647,244.01762390136716,240.6300048828125
GLD,2025-01-03T00:00:00.000000,240.2530059814453,233.94596354166666,245.5332539876302,240.6300048828125
GLD,2025-01-06T00:00:00.000000,239.95962524414062,232.08808390299478,246.99999491373697,240.6300048828125
GLD,2025-01-07T00:00:00.000000,239.7396240234375,232.13697814941403,247.53780110677084,240.6300048828125
GLD,2025-01-08T00:00:00.000000,239.95962524414062,232.47921244303384,248.02671813964844,240.6300048828125
GLD,2025-01-09T00:00:00.000000,240.61965942382812,234.33709208170572,248.56452433268228,240.6300048828125
GLD,2025-01-10T00:00:00.000000,241.8664093017578,235.3149210611979,249.15121968587238,240.6300048828125
GLD,2025-01-13T00:00:00.000000,242.67306518554688,235.95051574707028,250.6179656982422,240.6300048828125
GLD,2025-01-14T00:00:00.000000,242.8931121826172,235.5593770345052,251.98692830403647,240.6300048828125
GLD,2025-01-15T00:00:00.000000,242.8931121826172,235.11934916178384,253.7959187825521,240.6300048828125
GLD,2025-01-16T00:00:00.000000,243.8465118408203,234.63043212890625,254.2359415690104,240.6300048828125
GLD,2025-01-17T00:00:00.000000,243.2598114013672,234.63043212890625,254.77374776204428,240.6300048828125
GLD,2025-01-20T00:00:00.000000,244.0664825439453,234.14152018229166,254.8226369222005,240.6300048828125
GLD,2025-01-21T00:00:00.000000,243.6998291015625,233.70149739583331,255.36044311523438,240.6300048828125
GLD,2025-01-22T00:00:00.000000,243.91983032226562,234.04374186197916,255.8004659016927,240.6300048828125
GLD,2025-01-23T00:00:00.000000,244.50650024414062,234.4837646484375,256.7294006347656,240.6300048828125
GLD,2025-01-24T00:00:00.000000,244.57986450195312,234.92378743489581,256.7294006347656,240.6300048828125
GLD,2025-01-27T00:00:00.000000,244.35986328125,233.55482482910156,257.26720174153644,240.6300048828125
GLD,2025-01-28T00:00:00.000000,244.35986328125,232.57699584960938,257.3160909016927,240.6300048828125
SPY,2024-12-31T00:00:00.000000,580.5321655273438,573.8870239257812,586.8335367838541,579.8092041015625
SPY,2025-01-01T00:00:00.000000,581.3914794921875,572.7413126627604,589.1249593098958,579.8092041015625
SPY,2025-01-02T00:00:00.000000,581.906982421875,572.6267496744791,591.4163818359375,579.8092041015625
SPY,2025-01-03T00:00:00.000000,583.1099853515625,572.7413126627604,593.7078043619791,579.8092041015625
SPY,2025-01-06T00:00:00.000000,585.6878662109375,575.0327351888021,594.853515625,579.8092041015625
SPY,2025-01-07T00:00:00.000000,586.0315551757812,576.2930094401041,595.0826619466145,579.8092041015625
SPY,2025-01-08T00:00:00.000000,584.1411743164062,572.8558756510416,595.0826619466146,579.8092041015625
SPY,2025-01-09T00:00:00.000000,582.7662963867188,569.3041788736979,596.2283732096354,579.8092041015625
SPY,2025-01-10T00:00:00.000000,582.7662353515625,564.7213338216145,598.1760864257812,579.8092041015625
SPY,2025-01-13T00:00:00.000000,583.1099853515625,563.5756225585938,598.2906494140625,579.8092041015625
SPY,2025-01-14T00:00:00.000000,582.250732421875,562.3153279622395,600.6966552734375,579.8092041015625
SPY,2025-01-15T00:00:00.000000,585.6878662109375,566.7836100260416,603.331787109375,579.8092041015625
SPY,2025-01-16T00:00:00.000000,588.2657470703125,571.1373087565104,606.8835042317708,579.8092041015625
SPY,2025-01-17T00:00:00.000000,589.4686889648438,574.230733235677,608.9458007812499,579.8092041015625
SPY,2025-01-20T00:00:00.000000,589.2967529296875,571.2518717447916,608.6020914713541,579.8092041015625
SPY,2025-01-21T00:00:00.000000,587.5782470703125,566.7836100260416,607.341796875,579.8092041015625
SPY,2025-01-22T00:00:00.000000,588.0938110351562,563.690185546875,605.1649169921875,579.8092041015625
SPY,2025-01-23T00:00:00.000000,588.0938720703125,564.3776245117188,607.4563598632812,579.8092041015625
SPY,2025-01-24T00:00:00.000000,589.296875,566.4399007161458,610.7789510091146,579.8092041015625
SPY,2025-01-27T00:00:00.000000,590.6716918945312,564.0339152018229,614.3306884765625,579.8092041015625
SPY,2025-01-28T00:00:00.000000,590.8436279296875,559.221923828125,615.7055460611979,579.8092041015625
